specification,outcome,coefficient,estimate,standard_error_player,ci_lower,ci_upper,p_value,n_observations,n_players,n_club_games,fe_max_error,pre_start,weight_method,omitted_dimension,omitted_value
leave_one_national_team_eligible_out,minutes_share,treated_x_acute,0.016446273646210673,0.026697613715857885,-0.03588008771003335,0.0687726350024547,0.5378810814950883,13536,846,1568,5.551115123125783e-16,-8,analysis_weight,national_team_eligible,France
leave_one_national_team_eligible_out,minutes_share,treated_x_consolidated,0.06802769384148755,0.029663694232583804,0.00988792149721477,0.12616746618576033,0.021830848126559887,13536,846,1568,5.551115123125783e-16,-8,analysis_weight,national_team_eligible,France
leave_one_national_team_eligible_out,minutes_share,treated_x_acute,0.01779912751338635,0.026417951966560663,-0.033979106886381644,0.06957736191315435,0.50046948855646,14528,908,1568,6.106226635438361e-16,-8,analysis_weight,national_team_eligible,Germany
leave_one_national_team_eligible_out,minutes_share,treated_x_consolidated,0.08193823784128473,0.028699550076753903,0.025688153318343343,0.13818832236422612,0.004303200190893364,14528,908,1568,6.106226635438361e-16,-8,analysis_weight,national_team_eligible,Germany
leave_one_national_team_eligible_out,minutes_share,treated_x_acute,0.018313870693169546,0.025920450079666615,-0.0324892779260454,0.06911701931238448,0.47985152585163515,15952,997,1568,4.440892098500626e-16,-8,analysis_weight,national_team_eligible,Ghana
leave_one_national_team_eligible_out,minutes_share,treated_x_consolidated,0.0872600479187244,0.028516559801422106,0.03136861774495439,0.1431514780924944,0.0022135319124874098,15952,997,1568,4.440892098500626e-16,-8,analysis_weight,national_team_eligible,Ghana
leave_one_national_team_eligible_out,minutes_share,treated_x_acute,0.013692988324937799,0.02541909461547888,-0.03612752164101682,0.06351349829089242,0.5901014198551053,16064,1004,1568,6.106226635438361e-16,-8,analysis_weight,national_team_eligible,Japan
leave_one_national_team_eligible_out,minutes_share,treated_x_consolidated,0.07407910488658578,0.0276448538212301,0.019896187039100302,0.12826202273407128,0.007369461721014492,16064,1004,1568,6.106226635438361e-16,-8,analysis_weight,national_team_eligible,Japan
leave_one_national_team_eligible_out,minutes_share,treated_x_acute,0.026280763870614076,0.025467788741969408,-0.023635184829520612,0.07619671257074877,0.3021087991390248,16160,1010,1568,6.106226635438361e-16,-8,analysis_weight,national_team_eligible,Korea Republic
leave_one_national_team_eligible_out,minutes_share,treated_x_consolidated,0.08246935531233265,0.027538087067278137,0.028495696457339265,0.13644301416732604,0.0027468068539993062,16160,1010,1568,6.106226635438361e-16,-8,analysis_weight,national_team_eligible,Korea Republic
leave_one_national_team_eligible_out,minutes_share,treated_x_acute,0.022370742026734773,0.025273363993865487,-0.02716414116941296,0.0719056252228825,0.3760752256044797,16208,1013,1568,6.106226635438361e-16,-8,analysis_weight,national_team_eligible,Mexico
leave_one_national_team_eligible_out,minutes_share,treated_x_consolidated,0.08183723846129676,0.02732991740634693,0.02827158464440245,0.13540289227819108,0.0027496757542051498,16208,1013,1568,6.106226635438361e-16,-8,analysis_weight,national_team_eligible,Mexico
leave_one_national_team_eligible_out,minutes_share,treated_x_acute,0.033925917683095615,0.026052173362556025,-0.017135403826507953,0.08498723919269918,0.192837825599101,15920,995,1568,4.996003610813204e-16,-8,analysis_weight,national_team_eligible,Morocco
leave_one_national_team_eligible_out,minutes_share,treated_x_consolidated,0.0896399802701672,0.02817707905899722,0.03441392012499489,0.14486604041533951,0.0014661143038734448,15920,995,1568,4.996003610813204e-16,-8,analysis_weight,national_team_eligible,Morocco
leave_one_national_team_eligible_out,minutes_share,treated_x_acute,0.02527114658240895,0.025621797820212806,-0.024946654364375015,0.07548894752919291,0.3239788855009089,15680,980,1568,6.106226635438361e-16,-8,analysis_weight,national_team_eligible,Netherlands
leave_one_national_team_eligible_out,minutes_share,treated_x_consolidated,0.09657884109630537,0.02704443794657713,0.04357271673888582,0.1495849654537249,0.00035546260596031054,15680,980,1568,6.106226635438361e-16,-8,analysis_weight,national_team_eligible,Netherlands
leave_one_national_team_eligible_out,minutes_share,treated_x_acute,0.029137541619378485,0.025227827650403208,-0.020308091983595535,0.0785831752223525,0.24810015489772486,16000,1000,1568,6.106226635438361e-16,-8,analysis_weight,national_team_eligible,Poland
leave_one_national_team_eligible_out,minutes_share,treated_x_consolidated,0.09611636689075936,0.027300681044860407,0.042608015289417635,0.1496247184921011,0.00043047710083721213,16000,1000,1568,6.106226635438361e-16,-8,analysis_weight,national_team_eligible,Poland
leave_one_national_team_eligible_out,minutes_share,treated_x_acute,0.014661689144148695,0.02569929651683468,-0.03570800645686294,0.06503138474516032,0.5683322772255979,15568,973,1568,6.106226635438361e-16,-8,analysis_weight,national_team_eligible,Portugal
leave_one_national_team_eligible_out,minutes_share,treated_x_consolidated,0.07703651584964967,0.027718131319520247,0.022709976744638302,0.13136305495466105,0.005447913217760503,15568,973,1568,6.106226635438361e-16,-8,analysis_weight,national_team_eligible,Portugal
leave_one_national_team_eligible_out,minutes_share,treated_x_acute,0.02397938944660943,0.025202422236004152,-0.025416450459130126,0.07337522935234898,0.34136501989522094,15968,998,1568,5.551115123125783e-16,-8,analysis_weight,national_team_eligible,Senegal
leave_one_national_team_eligible_out,minutes_share,treated_x_consolidated,0.09068193270263496,0.02778889257832547,0.03621670407886463,0.1451471613264053,0.0011014470419299371,15968,998,1568,5.551115123125783e-16,-8,analysis_weight,national_team_eligible,Senegal
leave_one_national_team_eligible_out,minutes_share,treated_x_acute,0.029631239317479904,0.02559804858505395,-0.02054001398373233,0.07980249261869214,0.24704424367933453,15872,992,1568,6.106226635438361e-16,-8,analysis_weight,national_team_eligible,Serbia
leave_one_national_team_eligible_out,minutes_share,treated_x_consolidated,0.08213420108245079,0.027970256418921334,0.027313505863014703,0.13695489630188687,0.003319563026301431,15872,992,1568,6.106226635438361e-16,-8,analysis_weight,national_team_eligible,Serbia
leave_one_national_team_eligible_out,minutes_share,treated_x_acute,0.0334241861294976,0.027281024296713176,-0.02004563895342238,0.08689401121241758,0.22050712131288464,13088,818,1568,6.106226635438361e-16,-8,analysis_weight,national_team_eligible,Spain
leave_one_national_team_eligible_out,minutes_share,treated_x_consolidated,0.08400745159144543,0.029892405690297625,0.025419413027201916,0.14259549015568895,0.004949110157691283,13088,818,1568,6.106226635438361e-16,-8,analysis_weight,national_team_eligible,Spain
leave_one_national_team_eligible_out,minutes_share,treated_x_acute,0.019844511681511558,0.025761173225851763,-0.030646460040655424,0.07033548340367854,0.44110630339913426,15984,999,1568,6.106226635438361e-16,-8,analysis_weight,national_team_eligible,Switzerland
leave_one_national_team_eligible_out,minutes_share,treated_x_consolidated,0.0894437105326086,0.027576205604118404,0.03539534071826493,0.14349208034695227,0.0011806648734591363,15984,999,1568,6.106226635438361e-16,-8,analysis_weight,national_team_eligible,Switzerland
leave_one_national_team_eligible_out,minutes_share,treated_x_acute,0.023029797222086028,0.02563626721733242,-0.027216363221930384,0.07327595766610244,0.36901028162094907,16128,1008,1568,6.106226635438361e-16,-8,analysis_weight,national_team_eligible,Tunisia
leave_one_national_team_eligible_out,minutes_share,treated_x_consolidated,0.08281007066388373,0.027798399082315906,0.028326209634673263,0.13729393169309417,0.0028923696266187626,16128,1008,1568,6.106226635438361e-16,-8,analysis_weight,national_team_eligible,Tunisia
leave_one_national_team_eligible_out,minutes_share,treated_x_acute,0.02153143469393946,0.02570419474440475,-0.028847861256697586,0.07191073064457651,0.4022203967988185,16032,1002,1568,6.106226635438361e-16,-8,analysis_weight,national_team_eligible,USA
leave_one_national_team_eligible_out,minutes_share,treated_x_consolidated,0.0833502813904489,0.027763627621714474,0.028934571171707085,0.1377659916091907,0.0026808934851549893,16032,1002,1568,6.106226635438361e-16,-8,analysis_weight,national_team_eligible,USA
leave_one_national_team_eligible_out,minutes_share,treated_x_acute,0.02723197356650847,0.025215646579764633,-0.022189785576720807,0.07665373270973774,0.280158511354494,15984,999,1568,6.106226635438361e-16,-8,analysis_weight,national_team_eligible,Uruguay
leave_one_national_team_eligible_out,minutes_share,treated_x_consolidated,0.0872138418660002,0.02744952947905612,0.033413752694479694,0.14101393103752072,0.001486820932112387,15984,999,1568,6.106226635438361e-16,-8,analysis_weight,national_team_eligible,Uruguay
leave_one_national_team_eligible_out,minutes_share,treated_x_acute,0.0267259926955275,0.025628966596333118,-0.023505858794265505,0.0769578441853205,0.2970390094705637,16080,1005,1568,6.106226635438361e-16,-8,analysis_weight,national_team_eligible,Wales
leave_one_national_team_eligible_out,minutes_share,treated_x_consolidated,0.07992677774514301,0.027654555533597497,0.02572484489082906,0.13412871059945697,0.0038501534415051886,16080,1005,1568,6.106226635438361e-16,-8,analysis_weight,national_team_eligible,Wales
